age,WORKCLASS,fnlwgt,EDUCATION,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_>50K
43,1,301007,10,14,3,1,3,1,1,7298,0,50,1,1
24,1,142022,4,10,2,7,2,1,1,0,0,50,1,0
56,1,274475,6,5,4,6,5,1,2,0,0,40,1,0
49,1,168837,#N/A,11,1,2,5,1,2,0,0,20,1,0
29,1,83003,7,9,3,2,4,1,2,0,0,40,1,0
38,1,154641,#N/A,11,3,11,3,1,1,0,0,40,1,0
52,3,156882,4,10,3,6,3,4,1,0,0,40,1,0
31,1,114937,15,12,3,4,3,1,1,0,0,40,1,1
49,#N/A,95636,8,6,1,#N/A,1,1,1,0,0,40,1,0
61,1,184167,2,8,3,11,4,2,2,0,0,40,1,0
61,#N/A,179761,7,9,3,#N/A,3,1,1,0,0,40,1,1
31,1,104729,14,2,3,7,3,1,1,0,0,35,7,0
50,4,111700,10,14,2,1,1,1,2,0,0,50,1,0
52,1,163998,7,9,3,6,3,1,1,99999,0,45,1,1
41,3,188738,7,9,1,11,5,1,1,0,0,27,1,0
57,1,142791,5,4,4,6,6,1,2,0,1602,3,1,0
35,1,178322,#N/A,11,3,6,3,1,1,0,0,50,14,1
18,1,243240,7,9,2,5,1,1,1,0,0,37,1,0
35,3,77146,7,9,3,11,3,1,1,2829,0,45,1,0
44,6,359259,7,9,1,11,1,1,1,0,0,60,4,0
32,1,195000,7,9,3,11,3,1,1,0,0,40,1,0
40,6,344060,12,15,3,10,3,1,1,0,0,50,1,1
29,1,185127,7,9,3,6,3,1,1,0,0,50,1,0
38,2,143774,4,10,#N/A,1,1,1,2,0,0,45,1,0
54,4,151135,3,13,3,1,3,1,1,0,0,40,1,1
22,1,50610,4,10,2,2,1,1,2,0,0,40,1,0
35,1,202397,3,13,3,11,3,3,1,0,0,40,9,1
39,1,24342,3,13,3,10,3,1,1,0,0,40,1,1
33,1,110998,7,9,2,2,6,4,2,0,0,36,1,0
34,1,173730,7,9,3,6,3,1,1,0,0,50,1,0
35,1,110402,9,7,3,6,3,1,1,0,0,35,1,0
48,3,265477,15,12,3,10,3,1,1,0,0,40,1,0
49,1,194189,5,4,3,7,3,1,1,0,0,40,1,0
29,1,37359,3,13,3,5,3,1,1,7298,0,40,1,1
35,1,142616,7,9,#N/A,2,2,2,2,0,0,30,1,0
20,5,186213,4,10,2,10,2,1,1,0,0,38,1,0
52,1,172511,10,14,3,1,3,1,1,0,0,36,1,0
39,1,191103,7,9,2,11,1,1,1,0,0,54,1,0
48,3,373606,4,10,1,6,5,1,1,0,0,65,1,1
50,1,180607,7,9,2,4,2,1,2,0,0,40,1,0
42,1,204450,7,9,3,7,3,2,1,0,0,40,1,0
53,1,34973,9,7,3,6,3,1,1,0,0,40,1,0
36,5,359001,4,10,3,9,3,1,1,0,0,48,1,0
32,1,134737,7,9,3,5,3,1,1,0,0,42,1,0
40,5,104196,2,8,3,1,3,1,1,0,0,40,1,0
64,1,239450,10,14,3,10,3,1,1,0,0,45,1,1
26,1,121427,3,13,2,1,2,1,2,0,0,40,1,0
45,1,142287,10,14,3,1,3,1,1,0,0,50,1,1
52,1,74024,10,14,3,10,3,1,1,0,0,45,1,1
56,1,46920,8,6,3,5,3,1,1,0,0,40,1,0
37,3,187411,3,13,3,3,3,1,1,0,0,50,#N/A,0
63,1,213945,3,13,3,6,3,1,1,15024,0,40,22,1
57,3,115422,7,9,3,11,3,1,1,3137,0,40,1,0
32,#N/A,134886,7,9,3,#N/A,4,1,2,0,0,2,1,1
59,1,43221,4,10,3,11,3,1,1,0,0,43,1,1
40,5,166822,10,14,3,10,4,2,2,0,0,36,1,1
50,1,24013,4,10,3,1,3,1,1,0,0,84,1,1
54,1,85423,7,9,3,3,3,1,1,0,0,40,1,1
59,1,378585,3,13,3,10,3,1,1,0,0,44,1,1
18,1,157131,9,7,2,6,2,1,2,0,0,30,1,0
31,1,99844,7,9,2,11,1,4,1,0,0,45,1,0
35,1,211440,15,12,3,10,3,1,1,0,0,45,1,0
44,3,35166,4,10,3,8,3,1,1,0,0,75,1,0
36,2,194630,7,9,4,1,1,1,2,0,0,40,1,0
42,1,44402,3,13,3,6,3,1,1,0,0,60,1,0
52,4,221532,3,13,3,9,3,1,1,0,0,45,1,1
60,4,63526,3,13,3,4,3,2,1,0,0,40,1,1
69,1,141181,13,3,3,4,3,1,1,1797,0,40,1,0
33,#N/A,186824,4,10,2,#N/A,2,1,1,0,0,40,1,0
40,1,191196,10,14,2,1,1,1,1,0,0,40,1,0
36,1,167482,3,13,3,4,3,1,1,0,0,40,1,1
26,1,138152,2,8,2,11,6,#N/A,1,0,0,48,27,0
21,1,276709,4,10,2,6,6,1,2,0,0,40,1,0
26,1,45869,3,13,2,7,2,1,1,0,0,40,1,0
20,1,132053,4,10,2,10,2,1,2,0,0,2,1,0
30,1,27207,9,7,3,11,3,1,1,0,0,45,1,0
21,1,376393,7,9,2,4,2,1,2,0,0,25,1,0
18,#N/A,233136,9,7,2,#N/A,2,1,2,0,0,15,1,0
32,#N/A,42894,9,7,3,#N/A,4,1,2,0,0,15,1,0
45,4,232997,4,10,3,3,3,1,1,0,0,65,1,1
35,1,181020,7,9,2,7,2,1,1,0,0,60,1,0
49,1,235095,9,7,3,3,3,1,1,0,0,40,1,0
23,1,191878,4,10,2,6,2,2,2,0,0,38,#N/A,0
72,1,99554,5,4,3,7,4,1,2,0,0,10,24,0
41,6,145441,10,14,3,1,3,1,1,0,0,50,1,1
26,1,107827,7,9,2,2,5,1,1,0,0,25,1,0
60,1,80574,7,9,1,2,5,1,2,0,0,38,1,0
59,1,322691,10,14,3,10,3,1,1,0,0,50,1,1
55,3,322691,10,14,3,6,3,1,1,3103,0,55,1,1
39,1,181943,3,13,2,1,1,1,2,0,0,35,1,0
40,4,73883,7,9,3,6,3,1,1,0,0,40,1,0
22,1,202416,3,13,2,4,2,1,2,0,0,40,1,0
27,1,329426,3,13,2,1,1,1,1,0,0,45,1,0
30,1,183017,7,9,1,5,2,1,1,0,0,40,1,0
27,1,298635,10,14,3,10,3,3,1,0,0,40,29,1
42,1,409902,7,9,2,1,5,2,2,0,0,25,1,0
22,1,378104,7,9,2,7,2,1,1,0,0,40,1,0
30,1,198091,7,9,2,11,1,1,1,0,0,44,1,0
30,1,181992,4,10,2,6,1,2,2,0,0,35,1,0
38,1,28887,9,7,3,6,3,1,1,0,0,50,1,0
44,6,195124,7,9,3,3,3,1,1,0,0,60,#N/A,0
42,1,191149,7,9,3,6,4,1,2,0,0,40,1,1
21,1,52753,7,9,2,11,1,1,1,0,1504,40,1,0
17,1,364491,9,7,2,6,2,1,1,0,0,22,1,0
19,1,213644,7,9,2,5,1,1,1,0,0,40,1,0
30,1,77266,7,9,3,11,3,1,1,0,0,60,1,0
38,1,152237,3,13,2,6,1,1,1,0,0,45,#N/A,1
28,#N/A,243190,3,13,2,#N/A,1,3,1,0,0,30,#N/A,0
42,1,132222,3,13,2,6,2,1,1,0,0,60,1,0
42,1,29320,3,13,3,10,3,1,1,0,0,40,1,0
45,1,169324,6,5,1,2,5,2,2,0,0,40,31,0
80,1,86111,1,16,3,10,3,1,1,0,0,30,1,0
27,1,43652,3,13,2,4,1,1,2,0,0,40,1,0
31,1,312667,6,5,3,11,3,1,1,0,0,40,1,0
29,1,290740,15,12,2,14,1,1,2,0,0,50,1,0
23,2,502316,3,13,2,10,1,1,2,0,0,40,1,0
52,1,379682,#N/A,11,3,2,4,1,2,0,0,20,1,1
21,1,191789,4,10,2,4,2,1,2,0,0,10,#N/A,0
71,5,161342,7,9,1,1,5,1,2,0,0,3,1,0
30,1,313038,7,9,2,11,1,1,1,0,0,40,1,0
28,#N/A,129624,4,10,2,#N/A,6,1,1,0,0,40,1,0
38,1,181943,3,13,2,4,1,1,2,0,0,35,1,0
47,#N/A,83046,3,13,3,#N/A,3,1,1,0,0,18,1,0
21,1,143604,4,10,2,2,2,1,2,0,0,29,#N/A,0
44,1,199191,7,9,3,4,4,1,2,0,0,30,1,0
54,3,175804,3,13,3,1,3,1,1,0,0,40,1,1
39,4,103984,3,13,1,1,5,2,2,0,0,40,1,0
34,3,156890,7,9,3,1,3,1,1,0,0,50,1,0
34,2,154246,3,13,1,10,1,1,1,4865,0,55,1,0
42,1,68729,4,10,2,11,1,3,1,0,0,40,1,0
35,1,144608,7,9,3,5,3,1,1,0,0,40,1,0
40,5,179580,7,9,3,4,4,1,2,0,0,40,1,0
29,1,66473,4,10,2,8,5,1,1,0,0,50,1,0
23,5,248344,4,10,2,2,1,2,1,0,0,30,1,0
33,1,114691,7,9,3,11,3,1,1,0,0,50,1,0
50,3,100109,9,7,1,11,5,1,1,0,0,40,#N/A,0
68,#N/A,103161,7,9,4,#N/A,1,1,1,0,0,32,1,0
29,1,369114,7,9,1,4,1,1,2,0,0,40,1,0
42,1,118652,15,12,3,12,3,1,1,0,0,40,1,0
31,1,186144,5,4,2,5,1,#N/A,2,0,0,40,7,0
45,1,137946,3,13,1,6,1,1,1,0,0,50,1,0
19,1,271118,7,9,2,4,2,1,2,0,0,28,1,0
43,1,250802,4,10,1,11,5,1,1,0,0,35,1,0
31,2,100863,10,14,1,1,5,1,2,0,0,50,1,1
44,1,162372,6,5,3,11,3,1,1,0,0,45,16,0
20,1,390817,13,3,2,7,1,1,1,0,0,25,7,0
29,1,212091,4,10,1,9,1,1,1,0,0,40,1,0
37,1,93717,4,10,3,4,4,1,2,7298,0,45,1,1
49,3,225456,3,13,3,6,3,1,1,0,0,60,1,1
26,1,76491,10,14,3,10,3,1,1,0,0,20,1,0
41,5,139160,3,13,1,10,1,2,1,0,0,40,1,0
43,1,201723,10,14,3,1,3,1,1,0,1902,40,1,1
45,1,180695,10,14,2,1,1,1,2,0,1408,40,1,0
21,1,370990,4,10,2,6,2,1,1,0,0,40,1,0
26,1,135848,3,13,2,6,1,1,1,0,0,10,27,0
46,1,265097,7,9,2,7,6,1,1,0,0,5,1,0
58,#N/A,175017,3,13,1,#N/A,1,1,1,0,0,25,1,0
34,1,225548,3,13,3,9,3,2,1,0,0,30,1,0
55,1,200217,8,6,3,11,3,1,1,0,0,40,1,1
17,#N/A,219277,9,7,2,#N/A,2,1,2,0,0,20,1,0
18,#N/A,28311,9,7,2,#N/A,2,1,2,0,0,35,1,0
35,1,194690,5,4,1,12,5,1,2,0,0,40,1,0
33,5,175509,7,9,3,9,3,1,1,0,0,40,1,0
50,3,64667,7,9,1,10,1,3,2,0,0,60,15,0
64,4,168854,4,10,4,1,1,1,2,0,0,25,1,0
52,1,152373,7,9,3,5,3,1,1,2105,0,40,1,0
66,1,196674,3,13,3,6,3,1,1,0,0,15,1,1
37,1,118681,7,9,2,5,1,1,1,0,0,38,16,0
46,3,214627,3,13,3,6,3,1,1,0,1977,45,1,1
22,1,615367,3,13,2,6,1,1,2,0,0,60,1,0
23,1,241752,7,9,3,11,3,1,1,0,0,40,1,0
39,1,505119,10,14,3,1,3,1,1,0,0,40,18,1
34,1,236543,4,10,2,1,1,1,1,0,1590,40,1,0
44,1,271282,3,13,1,5,5,1,2,0,0,56,1,0
31,6,113530,7,9,2,11,1,1,1,0,0,45,1,0
31,5,265706,3,13,2,9,1,1,1,4650,0,40,1,0
48,1,413363,9,7,3,3,3,1,1,0,2002,40,1,0
73,3,109833,3,13,3,8,3,1,1,0,0,30,1,0
48,1,240175,9,7,#N/A,2,5,2,1,0,0,22,1,0
42,1,175515,7,9,3,11,3,1,1,0,0,40,1,0
54,1,174319,7,9,1,3,1,1,1,0,0,40,1,0
30,1,337908,15,12,3,4,4,2,2,0,0,20,1,0
28,5,356089,3,13,2,10,6,1,1,0,0,50,1,0
54,1,64421,4,10,4,12,5,1,2,0,0,40,1,0
48,1,168283,4,10,3,3,3,1,1,0,0,45,1,1
37,1,120045,7,9,1,5,1,1,2,0,0,56,1,0
22,1,36011,#N/A,11,2,10,1,1,1,0,0,30,1,0
22,1,103762,3,13,2,1,2,1,2,0,0,40,1,0
31,1,108322,4,10,#N/A,11,3,1,1,0,0,28,1,0
33,1,186824,#N/A,11,3,6,3,1,1,0,0,40,1,0
19,1,285263,7,9,2,4,2,1,1,0,0,40,1,0
30,1,193598,11,1,2,8,1,1,1,0,0,40,7,0
42,1,157367,7,9,2,4,5,2,2,0,0,35,#N/A,0
24,#N/A,412156,7,9,3,#N/A,4,1,2,0,0,40,7,0
35,1,89040,7,9,3,7,3,1,1,0,0,40,1,1
28,1,274579,7,9,3,3,3,1,1,0,0,60,1,0
41,4,214838,10,14,3,1,3,1,1,0,0,60,1,1
48,1,207817,7,9,2,2,1,1,2,0,0,32,#N/A,0
31,1,54929,4,10,1,11,1,1,1,0,0,60,1,0
35,5,177305,4,10,3,1,3,1,1,0,2377,40,1,0
34,4,143766,15,12,2,4,1,1,1,0,0,40,1,0
31,1,156763,7,9,3,6,3,1,1,2829,0,40,1,0
22,4,209131,15,12,2,2,2,1,1,0,0,20,1,0
46,2,106444,4,10,3,1,3,2,1,7688,0,38,1,1
33,1,268451,4,10,1,1,5,1,2,0,0,40,1,0
61,1,163393,7,9,3,3,3,1,1,0,0,20,1,0
25,1,194897,7,9,2,6,2,4,1,6849,0,40,1,0
61,1,219886,4,10,3,12,4,1,2,0,0,40,1,1
25,1,184303,5,4,2,14,6,1,2,0,0,40,27,0
71,#N/A,113445,13,3,3,#N/A,3,1,1,0,0,10,1,0
21,1,249271,4,10,2,11,2,1,1,0,0,40,1,0
31,1,74501,7,9,1,2,5,1,2,0,0,30,1,0
40,1,277647,4,10,3,4,3,1,1,0,0,35,1,1
62,#N/A,125493,7,9,3,#N/A,4,1,2,5178,0,40,28,1
21,1,162869,4,10,2,7,5,1,1,0,0,40,1,0
46,#N/A,177305,#N/A,11,3,#N/A,4,2,2,0,0,35,1,1
41,#N/A,211873,#N/A,11,3,#N/A,4,1,2,0,1628,5,#N/A,0
60,1,182687,15,12,1,2,1,1,2,0,0,40,1,0
28,1,88419,7,9,2,1,1,3,2,0,0,40,8,0
42,1,130760,4,10,3,5,3,1,1,0,0,40,1,0
36,5,348728,3,13,2,10,1,1,2,0,0,35,1,0
31,1,143851,15,12,3,10,4,1,2,0,0,40,1,1
21,1,388946,4,10,#N/A,7,1,1,2,0,0,40,1,0
20,1,130959,4,10,2,2,2,1,1,0,0,20,1,0
25,1,126133,4,10,2,2,2,1,2,0,0,40,1,0
29,1,372149,7,9,3,4,3,1,1,0,0,35,1,0
23,3,191283,7,9,2,3,2,1,1,0,0,40,1,0
48,1,96798,10,14,1,6,1,1,1,0,0,35,1,0
61,1,190955,3,13,3,1,3,1,1,7688,0,40,1,1
47,5,287320,10,14,2,10,1,1,1,0,0,40,1,0
21,1,334693,4,10,2,6,1,1,2,0,0,50,1,0
19,1,235732,9,7,2,4,5,1,2,0,0,15,1,0
31,1,157640,3,13,3,6,3,1,1,7688,0,55,1,1
51,5,159755,10,14,3,10,3,1,1,0,0,40,1,1
19,1,197377,4,10,2,4,2,2,1,0,0,20,1,0
18,1,260387,7,9,3,7,3,1,1,0,0,40,18,0
49,5,106554,3,13,1,10,5,1,2,0,0,40,1,1
60,3,44915,10,14,1,10,5,1,2,0,0,10,1,0
19,1,292590,4,10,2,2,2,1,2,0,0,20,1,0
28,1,187397,7,9,2,2,6,#N/A,1,0,0,48,7,0
38,1,140854,3,13,3,12,3,1,1,0,0,40,1,1
30,3,85708,7,9,3,11,3,1,1,0,0,40,1,0
45,1,77085,3,13,3,11,3,3,1,0,0,40,2,1
42,#N/A,167710,4,10,1,#N/A,1,1,2,0,0,18,1,0
37,1,251396,15,12,3,1,3,1,1,0,0,65,1,1
31,1,191834,4,10,3,11,3,1,1,0,0,40,1,1
31,1,197672,3,13,3,10,3,1,1,0,0,40,1,0
67,#N/A,53588,7,9,4,#N/A,1,1,2,0,0,40,1,0
48,1,215895,3,13,2,1,2,1,1,0,0,40,1,0
33,1,138667,7,9,3,4,3,1,1,0,0,50,1,1
47,1,162187,3,13,3,6,3,1,1,0,0,45,1,1
39,2,105803,10,14,3,10,3,1,1,0,0,48,1,1
30,1,423311,7,9,#N/A,5,3,2,1,0,0,40,1,0
31,6,229741,15,12,3,11,3,1,1,0,1579,45,1,0
34,2,98995,#N/A,11,2,10,1,1,2,0,0,40,1,0
31,1,182162,7,9,3,4,4,1,2,0,0,37,1,0
26,1,206721,7,9,2,7,5,1,1,0,0,40,1,0
72,#N/A,235014,#N/A,11,4,#N/A,1,1,2,0,2465,40,1,0
53,#N/A,201062,7,9,3,#N/A,4,2,2,0,0,2,1,0
33,1,254221,7,9,2,4,1,1,2,0,0,40,1,0
38,6,186845,3,13,3,11,3,1,1,0,0,40,1,0
66,1,171824,4,10,2,10,1,1,2,0,0,15,1,0
38,1,159179,7,9,3,11,3,1,1,0,0,40,1,0
40,1,200479,#N/A,11,3,10,3,1,1,0,0,40,1,0
48,1,368561,3,13,3,6,3,1,1,0,1902,37,1,1
32,1,379412,4,10,2,11,2,1,1,0,0,40,1,0
42,5,195124,9,7,1,6,5,1,1,7430,0,50,16,1
38,1,120053,7,9,1,14,5,1,2,0,0,35,1,0
33,3,202729,3,13,3,11,3,1,1,0,0,40,1,1
24,1,97743,7,9,2,2,1,1,1,0,0,37,1,0
65,1,198766,10,14,3,6,3,1,1,20051,0,40,1,1
40,1,217826,7,9,3,5,3,2,1,0,0,40,31,0
41,6,240900,9,7,3,1,3,1,1,0,0,40,1,0
33,1,178107,3,13,2,11,2,1,1,0,0,20,1,0
45,6,311231,12,15,3,10,3,1,1,0,1485,50,1,1
36,5,101481,7,9,2,4,1,1,1,0,0,40,1,0
49,1,120629,4,10,4,6,5,1,2,0,0,30,1,0
20,1,189888,2,8,2,2,1,1,1,0,0,40,1,0
31,1,274222,14,2,2,3,6,#N/A,1,0,0,40,23,0
44,5,32627,10,14,3,1,3,1,1,0,1887,60,1,1
22,1,366139,4,10,3,12,4,1,2,0,0,40,1,0
25,1,456604,9,7,3,5,3,1,1,0,0,40,1,0
26,1,283715,7,9,2,11,2,1,1,0,0,40,1,0
42,1,144778,7,9,3,11,3,1,1,0,0,50,1,0
37,1,86310,4,10,1,4,5,1,2,0,0,45,1,0
34,1,206609,4,10,2,6,5,1,1,0,0,35,1,0
40,1,197033,4,10,3,11,3,1,1,0,0,50,1,0
56,3,121362,3,13,3,1,4,1,2,15024,0,40,1,1
45,1,140664,15,12,1,3,1,1,1,0,0,55,1,0
46,1,132912,7,9,3,6,3,1,1,0,0,45,1,1
18,#N/A,42293,8,6,2,#N/A,2,1,2,0,0,30,1,0
50,1,176227,3,13,3,1,3,1,1,0,0,40,#N/A,1
46,1,41223,4,10,3,4,3,1,1,0,0,40,1,1
24,1,155913,3,13,3,10,3,1,1,0,0,44,1,0
45,3,216402,12,15,3,10,3,3,1,0,0,50,19,1
37,1,121772,7,9,2,11,1,3,1,0,0,40,29,0
44,5,151089,7,9,3,5,3,1,1,0,0,40,1,0
28,1,437994,4,10,2,2,1,2,1,0,0,60,1,0
32,5,194901,15,12,3,1,3,1,1,0,2057,70,1,0
58,1,164857,3,13,2,10,1,1,1,0,0,99,1,0
48,2,98010,10,14,3,10,4,1,2,0,0,16,1,1
32,1,72630,1,16,2,10,1,1,1,3325,0,45,1,0
21,1,275291,4,10,2,6,2,1,1,0,0,12,1,0
23,3,121568,4,10,2,11,2,1,1,0,1504,40,1,0
35,#N/A,320084,3,13,3,#N/A,4,1,2,0,0,55,1,1
20,1,237305,4,10,2,5,6,2,2,0,0,35,1,0
32,6,317660,7,9,3,11,3,1,1,7688,0,40,1,1
42,2,341638,3,13,3,10,3,1,1,0,0,40,1,1
47,1,102771,5,4,3,7,3,1,1,0,0,40,4,0
34,2,20057,4,10,5,4,5,3,2,0,0,38,9,0
21,1,129232,4,10,2,11,2,1,1,0,0,40,1,0
20,1,41721,4,10,2,2,2,1,1,0,0,60,1,0
37,1,147638,3,13,#N/A,2,5,3,2,0,0,36,9,0
30,1,109282,4,10,2,6,2,1,1,0,0,20,1,0
54,5,238257,3,13,2,10,1,1,1,0,0,50,1,0
30,1,348618,6,5,3,11,3,#N/A,1,0,0,40,7,0
33,1,231822,8,6,#N/A,6,5,1,2,0,0,38,1,0
62,4,209433,7,9,3,4,3,2,1,0,0,40,1,0
57,1,195820,7,9,3,5,3,1,1,0,0,40,1,1
35,3,256992,13,3,3,2,4,1,2,0,0,15,7,0
37,6,188774,9,7,5,6,1,1,1,0,0,60,#N/A,0
22,1,242912,7,9,2,2,5,1,2,0,0,35,1,0
23,1,330571,3,13,2,10,1,1,2,0,0,16,1,0
45,1,353824,4,10,3,7,3,1,1,0,0,40,1,1
43,1,180985,4,10,3,3,3,1,1,0,0,60,1,1
57,#N/A,222216,#N/A,11,4,#N/A,5,1,2,0,0,38,1,0
26,1,131401,3,13,2,1,1,1,2,0,0,40,1,0
60,1,146674,8,6,3,7,3,2,1,0,0,40,1,0
53,1,302868,3,13,3,6,3,1,1,0,0,50,1,1
30,1,37646,4,10,3,7,3,1,1,0,0,40,1,0
50,6,174855,7,9,1,1,5,1,2,0,0,40,1,0
17,1,110723,9,7,2,6,2,1,2,0,0,25,1,0
20,1,132053,7,9,2,4,6,1,2,0,1719,40,1,0
56,1,77415,9,7,3,8,3,1,1,0,0,50,1,0
31,1,120461,4,10,2,1,1,1,2,0,0,50,1,0
68,5,202699,12,15,3,10,3,1,1,6418,0,35,1,1
24,1,33551,4,10,1,4,1,1,1,0,0,50,1,0
26,1,181772,4,10,3,12,3,1,1,0,0,40,1,0
38,1,179668,7,9,3,9,3,1,1,0,0,40,28,0
31,1,211334,4,10,3,11,3,1,1,2407,0,65,1,0
43,6,175715,7,9,2,1,1,2,1,0,0,55,1,0
34,1,182274,4,10,3,1,4,1,2,0,1887,40,1,1
22,1,300871,4,10,2,4,2,1,1,0,0,40,1,0
38,1,617898,3,13,3,8,3,1,1,0,0,50,1,0
29,3,70100,7,9,3,8,3,1,1,0,0,80,1,0
41,1,43556,#N/A,11,1,12,1,1,2,0,0,40,1,0
26,1,152035,7,9,2,4,2,1,2,0,0,40,1,0
53,2,21412,4,10,3,2,3,1,1,0,0,40,1,0
76,5,169133,4,10,4,4,1,1,2,0,0,30,1,0
23,1,193090,4,10,2,4,1,1,2,3674,0,40,1,0
40,3,458168,3,13,3,10,3,1,1,0,0,60,1,0
38,1,128033,4,10,3,6,3,1,1,0,0,60,1,0
37,1,208358,4,10,3,11,3,1,1,0,0,40,1,1
34,1,257128,7,9,1,11,1,1,1,0,0,40,1,0
58,1,222247,8,6,3,3,3,1,1,0,1887,40,1,1
29,1,140863,4,10,3,12,3,1,1,0,0,40,1,0
23,1,496856,15,12,2,6,2,1,2,0,0,35,1,0
65,3,55894,12,15,1,12,1,1,1,0,0,40,1,0
37,1,259882,#N/A,11,2,6,5,2,2,0,0,6,1,0
32,1,391874,7,9,3,11,3,1,1,0,0,40,1,0
43,5,293535,3,13,3,10,3,2,1,0,0,40,1,1
19,1,175081,6,5,2,11,6,1,1,0,0,60,1,0
20,1,447488,6,5,2,2,5,1,1,0,0,30,7,0
50,1,558490,7,9,1,4,1,2,1,0,0,40,1,0
19,1,227491,7,9,2,6,1,3,2,0,0,40,1,0
28,1,90196,3,13,3,1,3,1,1,0,0,45,1,1
40,1,139193,7,9,1,11,1,1,1,0,0,40,1,0
27,1,193898,3,13,3,6,3,1,1,0,0,45,1,1
27,1,91501,7,9,3,12,4,1,2,0,0,40,1,0
23,#N/A,86337,4,10,2,#N/A,1,1,2,0,0,15,1,0
41,1,96635,7,9,2,1,1,3,1,0,0,60,1,0
58,1,105363,7,9,3,5,3,1,1,0,0,40,4,0
64,6,132832,7,9,3,4,4,1,2,20051,0,40,#N/A,1
55,3,126840,4,10,1,5,1,1,1,0,0,40,1,0
49,1,43910,7,9,3,4,4,1,2,0,0,30,1,0
60,1,101096,1,16,2,10,1,1,2,0,0,65,1,1
43,6,49249,15,12,3,1,3,1,1,0,0,50,1,1
46,1,211226,15,12,3,3,3,#N/A,1,0,0,36,1,0
29,1,84366,8,6,5,4,5,1,2,0,0,40,7,0
36,1,30267,7,9,3,3,3,1,1,0,0,50,1,0
35,#N/A,365739,4,10,2,#N/A,2,1,1,0,0,40,1,0
26,1,180246,4,10,3,1,3,1,1,7688,0,40,1,1
31,1,137385,4,10,2,12,1,2,2,0,0,50,1,0
29,4,229300,3,13,2,10,1,1,1,0,0,48,1,0
30,1,44419,4,10,2,12,5,1,2,0,0,40,1,0
36,1,186819,15,12,3,12,3,1,1,0,0,40,1,1
35,1,195253,4,10,3,1,3,1,1,0,0,60,1,0
42,1,91453,3,13,1,6,5,1,2,0,0,50,1,0
61,5,224711,3,13,2,10,1,1,2,0,0,63,1,1
20,1,306639,4,10,2,7,2,1,1,0,0,20,1,0
30,1,396538,7,9,#N/A,1,5,1,2,0,0,29,1,0
49,1,50567,4,10,1,4,1,1,2,0,0,32,1,0
64,#N/A,201700,5,4,3,#N/A,3,1,1,0,0,40,1,0
19,1,101549,4,10,2,2,2,1,1,0,0,15,1,0
22,2,347803,4,10,2,4,1,#N/A,1,0,0,20,1,0
22,1,176131,4,10,3,1,3,2,1,0,0,40,1,0
49,1,192894,7,9,3,11,3,1,1,0,0,40,1,1
43,1,210844,3,13,1,1,1,2,2,0,0,40,1,1
46,1,167882,7,9,1,12,1,1,2,0,0,43,1,0
37,6,39089,4,10,3,1,3,1,1,3103,0,50,1,1
24,1,190457,4,10,2,4,2,1,2,0,0,40,1,0
42,1,208068,3,13,3,4,3,#N/A,1,7298,0,40,7,1
29,1,229656,7,9,1,4,5,1,2,0,0,50,1,0
23,1,197756,4,10,3,6,4,1,2,0,0,35,1,0
35,#N/A,61343,7,9,3,#N/A,3,1,1,0,0,40,1,0
39,5,187385,10,14,3,10,4,1,2,0,0,28,1,1
29,1,202878,5,4,3,8,3,1,1,0,2042,40,1,0
23,1,201682,3,13,3,4,6,1,2,0,0,40,1,0
45,3,91044,10,14,1,10,1,1,2,0,0,15,1,0
30,1,188146,7,9,3,5,3,1,1,5013,0,40,1,0
52,6,49069,4,10,3,4,4,1,2,0,0,40,1,1
44,6,138991,4,10,3,1,3,1,1,0,0,50,1,1
46,1,121124,15,12,3,1,3,1,1,15024,0,50,1,1
25,1,97789,3,13,2,6,2,1,1,0,0,50,1,0
31,1,227886,4,10,2,4,5,2,2,0,0,35,1,0
26,6,109240,3,13,2,1,1,1,1,0,0,50,1,0
52,4,35546,7,9,3,12,3,1,1,0,0,40,1,0
30,1,67187,7,9,2,7,2,4,2,0,0,8,1,0
57,#N/A,24127,3,13,3,#N/A,3,1,1,0,0,8,1,0
60,1,117509,6,5,3,11,3,1,1,0,0,40,1,0
33,1,228696,14,2,3,11,1,1,1,0,2603,32,7,0
43,1,108945,4,10,2,1,1,1,2,0,0,50,1,0
40,1,104397,7,9,3,6,2,1,2,0,0,30,1,0
50,1,270194,3,13,3,1,3,1,1,0,0,60,1,0
40,1,70761,15,12,2,12,1,2,1,0,0,40,1,0
26,4,95806,4,10,2,11,1,1,1,3325,0,40,1,0
31,1,377850,7,9,3,11,3,1,1,0,0,65,1,0
18,1,138266,7,9,2,4,2,1,2,0,0,25,1,0
42,1,154076,7,9,3,10,3,1,1,7688,0,50,1,1
27,3,115438,7,9,3,11,3,1,1,0,0,60,26,1
44,3,111483,8,6,2,11,2,1,1,0,0,50,1,0
33,1,93213,7,9,3,11,3,1,1,0,0,45,1,0
44,1,101214,3,13,1,6,5,1,1,0,0,44,1,1
42,1,233366,13,3,3,11,3,#N/A,1,3103,0,40,7,1
84,3,155057,3,13,3,8,3,1,1,0,0,20,1,0
35,2,190895,7,9,3,11,3,1,1,0,0,40,1,0
